ID,chunk,transcript,anger,disgust,fear,joy,sadness,analytical,confident,tentative,openess,conscientiousness,extraversion,agreeableness,emotional_range
237,13,414 .. 173  </tr> Gloucester 477 562 539 8 .. 0  </tr> Hewell 1290 1291 1121 1079 .. 1601  </tr> High Down 1724 1577 1655 1039 ..,0,0,0.02,0.04,0.01,0,0,0,0.07,0.3,0.53,0.61,0.42
391,14,Park 100 60</tr> Foston Hall 103 51</tr> Low Newton 182 83</tr> New Hall 175 69</tr> Peterborough<sup>3</sup> 86 48</tr> Send 610 465</tr> Styal 135 55</tr></tbody></table>  <ol><li>As the basis for calculation,0,0,0,0.03,0,0,0,0,0.06,0.33,0.52,0.61,0.42
633,10,"whole number.</tr><td colspan=\\9\\""> <ol start=\\""3\\""><li>Benchmark implementation took place from 2013 onwards starting with Local and Cat C prisons and other category prisons from 2015.</li></ol></tr> <e4><f3>_ denotes not available.</tr></tbody></table>  \""""",0,0,0.01,0.03,0.01,0,0,0,0.09,0.45,0.42,0.61,0.42
670,24,    1          </tr> Incident at Height         1   ,0.01,0,0.05,0.03,0.02,0,0,0,0.18,0.29,0.56,0.61,0.41
164,7,the additional grants were mainstreamed into DSG in 2011-12. The changes to DSG funding in financial year 2013 to 2014 with funding allocated through three blocks namely schools early years,0,0,0.04,0.05,0.05,0,0,0,0.13,0.35,0.49,0.61,0.41
838,2,mental health and character education. The fieldwork will begin in the summer term. We are also contributing to a <a3>3 million joint pilot with NHS England for training single points,0,0,0.05,0.04,0.09,0,0,0,0.14,0.7,0.24,0.61,0.41
391,6,477 241</tr> Hatfield 1030 913</tr> Hewell 254 66</tr> Holme House 290 128</tr> Hindley 733 464</tr> Hull 200 84</tr> Humber 440 243</tr> High Down 290 90</tr> Highpoint (North and South) 735,0,0,0.01,0.03,0.01,0,0,0,0.07,0.32,0.51,0.61,0.4
903,3,Companies contains commercially sensitive and legally privileged information and therefore will not be published.,0.01,0.01,0.04,0.05,0.06,0,0,0,0.98,0.42,0.59,0.61,0.39
701,6,8</tr> <em>of which</em>          </tr> Fine - 1 1 1 8</tr> <em>of which</em>         ,0,0,0.01,0.04,0.01,0,0,0,0.14,0.29,0.53,0.61,0.39
952,34,  2 4   23</tr> Hindley         3 3 2 6 3 2 2   21</tr> Hollesley Bay 1 ,0,0,0.04,0.04,0.02,0,0,0,0.11,0.3,0.53,0.61,0.39
164,17,2.557</tr></tbody></table><br /> These figures in real terms:<br /> Pupil Premium Allocations (<a3> millions) 2011-2012 2012-2013 2013-2014 2014-2015 2015-16 (prov.)</tr> <strong>Cumbria LA</strong> 4.303 8.166 12.333 16.095 15.918</tr> <strong>Copeland constituency</strong> 0.712 1.334,0,0,0.01,0.04,0,0,0,0,0.05,0.36,0.5,0.61,0.39
688,3,date 60682 19622 80304 24.4%</tr></tbody></table> <strong> </strong> Movement between prisons is robustly managed and cancellations occur for a broad range of operational reasons that include prisoner refusal operational difficulties within,0,0,0.01,0.02,0.06,0.01,0,0,0.24,0.7,0.38,0.61,0.39
697,10,          </tr> Immediate custody 268 272 225 201 157 164</tr> Custody rate 77% 80% 82% 77% 73% 73%</tr>   ,0,0,0.02,0.03,0.01,0,0,0,0.2,0.29,0.53,0.61,0.38
237,11,1448 1563 1378 1296 .. 1341  </tr> Exeter 1128 1097 1154 1079 .. 1030  </tr> Feltham 1983 2218 1562 1080 .. 232  </tr> Forest Bank 2123 2343,0,0,0.05,0.04,0.02,0,0,0,0.06,0.3,0.52,0.61,0.38
952,36,              9</tr> Holme House 1 1   1   1 1 3 1 1 3,0,0,0.09,0.04,0.02,0,0,0,0.04,0.32,0.52,0.61,0.38
81,20,4.825 9.222 14.130 18.717 19.340</tr> <strong>Essex</strong> 11.924 24.492 37.896 49.434 49.918</tr> <strong>Hampshire</strong> 10.038 20.381 31.403 40.671 39.950</tr> <strong>East Sussex</strong> 4.932 9.333 14.294 18.759 18.500</tr></tbody></table> Price Base: Real terms at 2014-15,0,0,0,0.04,0,0,0,0,0.06,0.32,0.51,0.61,0.38
693,8,Havering 9 8 13 11</tr> Hillingdon 15 NA NA NA</tr> Hounslow 12 2 15 13</tr> Kingston upon Thames 14 18 14 20</tr> Merton 6 13 17 14</tr> Newham NA 7,0,0,0.01,0.05,0.01,0,0,0,0.07,0.3,0.5,0.61,0.38
264,11,<strong><em>22%</em></strong> <strong><em>22%</em></strong> <strong><em>21%</em></strong> <strong><em>21%</em></strong> <strong><em>..</em></strong> <strong><em>21%</em></strong></tr></tbody></table> (1) A first reception is a measure which counts a prisoners first movement into custody following a court hearing for a particular set of,0,0,0,0.03,0,0,0,0,0.1,0.3,0.54,0.61,0.37
237,12,2031 1877 .. 1983  </tr> Foston Hall 223 322 321 338 .. 310  </tr> Frankland 1 0 0 0 .. 0  </tr> Glen Parva 496 314 335,0,0,0.01,0.04,0.01,0,0,0,0.08,0.31,0.53,0.61,0.37
693,9,7 NA</tr> Redbridge 12 10 10 NA</tr> Richmond upon Thames 9 11 NA 10</tr> Sutton NA NA 10 NA</tr> Waltham Forest 22 11 13 9</tr> Birmingham 62 NA 90 47</tr>,0,0,0.01,0.05,0.01,0,0,0,0.08,0.28,0.53,0.61,0.37
391,11,912</tr> Swaleside (Sheppey cluster) 1477 1582</tr> Swinfen Hall 842 836</tr> Grendon/Spring Hill 732 543</tr> Sudbury 629 413</tr> Swansea 121 60</tr> Thorn Cross 925 871</tr> Thameside 530 274</tr> Usk 156 156</tr>,0,0,0.01,0.04,0,0,0,0,0.09,0.31,0.51,0.61,0.37
660,4,infrastructure including flood defences.),0.16,0.02,0.2,0.04,0.07,0,0,0,0.26,0.27,0.54,0.61,0.36
237,18,295 242 .. 231  </tr> Manchester 181 1293 1637 1589 .. 1409  </tr> New Hall 418 392 394 400 .. 338  </tr> Northumberland 202 0 0 0,0,0,0.02,0.06,0.01,0,0,0,0.07,0.29,0.52,0.61,0.36
693,23,35 10 10 15</tr> Wiltshire 32 NA NA 19</tr> Swindon 35 NA 12 NA</tr> Bracknell Forest 6 6 6 5</tr> Windsor and Maidenhead NA 10 NA NA</tr> West Berkshire 0,0,0,0.01,0.05,0.01,0,0,0,0.07,0.29,0.52,0.61,0.36
145,3, </tr>   <strong>IPP</strong> <strong>Life</strong></tr> Preston 0 4</tr> Garth 57 34</tr> Kirkham 17 19</tr> Wymott 134 56</tr> Lancaster Farms 16 8</tr></tbody></table>     These figures have been,0,0,0,0.04,0,0,0,0,0.08,0.32,0.51,0.61,0.36
391,4,582 182</tr> Durham 143 62</tr> Doncaster 173 72</tr> Deerbolt 302 292</tr> Erlestoke 913 799</tr> Standford Hill (Sheppey cluster) 1094 911</tr> Exeter 87 48</tr> Elmley (Sheppey cluster) 294 89</tr> Forest Bank,0,0,0.01,0.03,0.01,0,0,0,0.06,0.31,0.51,0.61,0.36
693,15,15</tr> Gateshead 32 18 8 10</tr> Newcastle upon Tyne 16 NA NA NA</tr> North Tyneside 11 8 7 NA</tr> South Tyneside 10 NA 7 7</tr> Sunderland 14 9 11 9</tr>,0,0,0.01,0.04,0.01,0,0,0,0.06,0.29,0.51,0.61,0.36
144,3,will take forward recommendations from the review. We are already taking forward some key recommendations including giving governors the budget and flexibility to spend their resources appropriately to help prisoners,0,0,0.02,0.04,0.07,0,0,0,0.49,0.72,0.38,0.61,0.36
456,3,"rowspan=\5\\> Year<td rowspan=\\""5\\""> Free School Meals (FSM)<td rowspan=\\""5\\""> Number of eligible pupils<td rowspan=\\""4\\""> Communication and Language</tr> %</tr><td rowspan=\\""3\\""> 2015 FSM 234 67</tr> all other pupils 1020 84</tr> All pupils 1254""",0,0,0,0.03,0,0,0,0,0.05,0.4,0.38,0.61,0.36
13,18,2 2</tr> Surrey 6 1 2 0</tr> Sussex 3 5 5 7</tr> Thames Valley 7 14 15 7</tr> Warwickshire 2 1 6 2</tr> West Mercia 7 5 7 6</tr> West,0,0,0.01,0.03,0.01,0,0,0,0.09,0.29,0.53,0.61,0.35
237,10,24 37 29 0 .. 0  </tr> Durham 1506 2132 1966 2060 .. 1713  </tr> Eastwood Park 804 771 656 605 .. 451  </tr> Elmley (Sheppey cluster),0,0,0.02,0.04,0.01,0,0,0,0.08,0.31,0.52,0.61,0.35
237,21,626 533 438 236 .. 0  </tr> Shrewsbury 35 8 0 0 .. 0  </tr> Stocken 0 0 0 0 .. 1  </tr> Stoke Heath 413 36,0,0,0.01,0.04,0.01,0,0,0,0.07,0.3,0.52,0.61,0.35
47,30,48 28 39 35 34 34</tr> Cumbria &amp  Lancashire 0 0 4 5 9 8 13 11 7 11 10</tr> Merseyside 0 1 5 9 8 20 6 10,0,0,0.03,0.04,0.02,0,0,0,0.06,0.31,0.53,0.61,0.34
371,15,Discharge</strong> 1 1 2 2 3 0 0 0 1 0</tr>   <strong>Fine</strong> 1 0 0 0 0 0 0 0 0 1</tr>   <strong>Community Sentence</strong> 89 31,0,0,0.01,0.06,0,0,0,0,0.1,0.31,0.51,0.61,0.34
391,7,494</tr> Haverigg 524 419</tr> Isis 555 388</tr> Isle of Wight 957 863</tr> Kirkham 692 420</tr> Kirklevington Grange 669 413</tr> Leicester 408 81</tr> Leeds 298 90</tr> Lancaster Farms 625 471</tr> Lowdham,0,0,0.01,0.03,0.01,0,0,0,0.09,0.31,0.51,0.61,0.34
693,22,NA 9 9 9</tr> Southampton NA 8 11 12</tr> Leicestershire 31 NA 20 15</tr> Leicester 19 20 18 19</tr> Rutland 1 1 1 1</tr> Staffordshire 30 NA 32 34</tr> Stoke-on-Trent,0,0,0.01,0.04,0.01,0,0,0,0.04,0.29,0.51,0.61,0.34
371,13,86 53</tr>   <strong>Immediate Custody</strong> 2205 1889 1910 2139 2097 2173 1971 1670 1421 1317</tr>   <strong>Other Disposal</strong> 97 92 94 104 117 117 89 76 71 63</tr><td,0,0,0.01,0.05,0.01,0,0,0,0.08,0.32,0.5,0.61,0.34
56,9,"  </tr>                  </tr><td colspan=\\3\\""> <strong>Data sources and quality</strong>    """,0,0,0.02,0.05,0.01,0,0,0,0.1,0.32,0.49,0.61,0.34
632,2,and benchmark staffing levels as at 30 April 2010 to 2017</strong></tr> <strong>As at<sup>(1)</sup>:</strong> <strong>Full-Time Equivalent staff in post</strong> <strong>Benchmark staffing level</strong></tr> 2010 683 <e4><f3>_</tr> 2011 665 <e4><f3>_</tr> 2012 650 <e4><f3>_</tr>,0,0,0,0.03,0,0,0,0,0.07,0.33,0.49,0.61,0.34
968,4,"colspan=\\5\\"">    </tr><td colspan=\\""7\\""> This excludes those in the two HMPPS-operated Immigration Removal Centres (Morton Hall and The Verne)  </tr>    <td colspan=\\""5\\"">  """,0,0,0,0.03,0.01,0,0,0,0.05,0.52,0.35,0.61,0.34
153,7,by young people.,0.17,0.13,0.1,0.23,0.43,0,0,0,0.37,0.27,0.54,0.61,0.33
13,13,11 6 5</tr> Cumbria 4 2 0 0</tr> Derbyshire 8 11 10 8</tr> Devon and Cornwall 6 8 5 6</tr> Dorset 1 1 3 1</tr> Durham 12 18 9 10</tr>,0,0,0.01,0.03,0.01,0,0,0,0.1,0.29,0.52,0.61,0.33
81,4,3980 4240 4440 4620 4860 4820 4820</tr> <strong>Hampshire</strong> 3630 3840 4090 4300 4490 4720 4650 4650</tr> <strong>East Sussex</strong> 3860 4070 4370 4560 4740 4980 4910 4910</tr></tbody></table> These are in real,0,0,0.01,0.05,0,0,0,0,0.07,0.32,0.51,0.61,0.33
339,7,</tr> <strong> </strong> <strong>Number</strong> <strong>Percentage of total number released</strong></tr> <strong>Prisoners on temporary release on 25 December 2015</strong> <strong>973</strong> <strong><em>100%</em></strong></tr>     <strong><em> </em></strong></tr> <strong>Violence against the person</strong> <strong>200</strong>,0,0,0,0.03,0,0,0,0,0.07,0.31,0.51,0.61,0.33
952,27, 1 2   10</tr> Full Sutton     1                 ,0,0,0.02,0.04,0.02,0,0,0,0.06,0.3,0.51,0.61,0.33
845,12,which will explore their activity to support their pupils' mental health and development of character traits. This survey will report with detailed national estimates of schools and colleges' activity including,0,0,0.04,0.03,0.04,0,0,0,0.76,0.44,0.41,0.61,0.33
107,4,a wide range of local data and intelligence reported daily by Governors and assessed alongside other data such as independent assessments from Her Majesty's Inspectorate of Prisons. I review this,0,0,0.03,0.03,0.04,0,0,0,0.89,0.66,0.79,0.61,0.32
10,9,London &amp  South Central 10 2 12</tr> South London &amp  South East 9 4 13</tr> South West 28 1 29</tr> West Midlands 11 3 14</tr> Total 122 25,0,0,0.01,0.04,0.05,0,0,0,0.06,0.29,0.55,0.61,0.32
693,27,Lancashire 49 34 NA 31</tr> Blackburn with Darwen 10 10 4 0</tr> Blackpool NA NA 7 6</tr> Nottinghamshire 29 25 23 NA</tr> Nottingham NA 13 13 20</tr> Shropshire NA 0,0,0,0.01,0.05,0.01,0,0,0,0.05,0.29,0.52,0.61,0.32
371,11,0 1 1 0 0 1 0</tr>   <strong>Conditional Discharge</strong> 12 8 1 3 6 5 3 1 1 1</tr>   <strong>Fine</strong> 10 8 3 1 3 2,0,0,0.01,0.06,0.01,0,0,0,0.09,0.31,0.51,0.61,0.32
81,18,in the following table in cash terms: <strong>Pupil Premium Allocations (<a3> millions)</strong> <strong>2011-2012</strong> <strong>2012-2013</strong> <strong>2013-2014</strong> <strong>2014-2015</strong> <strong>2015-16 (prov.)</strong></tr> <strong>Gloucestershire</strong> 4.575 8.904 13.931 18.717 19.533</tr> <strong>Essex</strong> 11.306 23.648 37.361 49.434 50.417</tr>,0,0,0,0.04,0,0,0,0,0.06,0.31,0.51,0.61,0.32
690,10,"to immediate custody<sup> (3)</sup> 2.6 2.1 * * * 1.8</tr>                </tr><td colspan=\\2\\""> * = Figure""",0,0,0.01,0.03,0.01,0,0,0,0.11,0.3,0.5,0.61,0.32
688,2,between prisons</strong> <strong>Number of cancellations</strong> <strong>Total</strong> <strong>Percentage cancelled</strong></tr> 2013 71504 17510 89014 19.7%</tr> 2014 70625 22705 93330 24.3%</tr> 2015 68890 22106 90996 24.3%</tr> 2016 69556 24590 94146 26.1%</tr> 2017 to,0,0,0,0.03,0.02,0,0,0,0.08,0.32,0.48,0.61,0.32
412,6,3927</tr> <strong>NPS South west and South Central</strong> 3384 3630 3969 3937</tr> <strong>England and Wales</strong> 24613 26785 29365 29767</tr></tbody></table>            ,0,0,0,0.04,0.02,0,0,0,0.06,0.33,0.52,0.61,0.31
81,5,terms using September 2015 GDP deflators in 2014-15 prices: <strong>Average revenue per pupil funding (real <a3>)</strong> <strong>2005-06 (baseline)</strong> <strong>2006-07</strong> <strong>2007-08</strong> <strong>2008-09</strong> <strong>2009-10</strong> <strong>2010-11</strong> <strong>2011-12</strong> <strong>2012-13</strong></tr> <strong>Gloucestershire</strong> 4430 4580 4760 4910,0,0,0,0.03,0,0,0.02,0,0.06,0.3,0.52,0.61,0.3
693,28,NA NA</tr> Telford and Wrekin NA NA NA NA</tr> Cheshire East 13 11 9 15</tr> Cheshire West and Chester 16 14 NA 15</tr> Cornwall 22 0 0 39</tr> Cumbria NA,0,0,0.01,0.05,0.01,0,0,0,0.08,0.28,0.52,0.61,0.3
81,19,<strong>Hampshire</strong> 9.518 19.679 30.960 40.671 40.350</tr> <strong>East Sussex</strong> 4.676 9.011 14.092 18.759 18.685</tr></tbody></table> These figures in real terms: <strong>Pupil Premium Allocations (<a3> millions)</strong> <strong>2011-2012</strong> <strong>2012-2013</strong> <strong>2013-2014</strong> <strong>2014-2015</strong> <strong>2015-16 (prov.)</strong></tr> <strong>Gloucestershire</strong>,0,0,0,0.03,0,0,0,0,0.07,0.3,0.52,0.61,0.3
952,41,   2</tr> Lancaster Farms 3 1 3     1 1 2   1 2   14</tr> Leeds 1 1 2 3 3 5,0,0,0.02,0.04,0.03,0,0,0,0.07,0.29,0.52,0.61,0.3
412,4,the community by England Wales and NPS Division from 30/06/14-31/03/16.</strong></tr>   <strong>30/06/14</strong> <strong>30/09/14</strong> <strong>31/12/14</strong> <strong>31/03/15</strong></tr> <strong>England</strong> 23258 25365 27849 28042</tr> <strong>Wales</strong> 1355 1420 1516 1725</tr> <strong>NPS London</strong> 3847 4005,0,0,0,0.03,0,0,0,0,0.06,0.31,0.51,0.61,0.3
13,14,Dyfed-Powys 3 3 0 2</tr> Essex 16 19 8 11</tr> Gloucestershire 3 0 1 6</tr> Greater Manchester 29 20 37 33</tr> Gwent 6 3 5 4</tr> Hampshire 13 8 13,0,0,0.01,0.06,0.01,0,0,0,0.05,0.31,0.5,0.61,0.3
13,17,Northamptonshire 7 7 2 1</tr> Northumbria 22 17 10 14</tr> Nottinghamshire 7 8 7 15</tr> South Wales 11 5 12 7</tr> South Yorkshire 13 10 14 17</tr> Suffolk 3 0,0,0,0.01,0.04,0.02,0,0,0,0.06,0.3,0.52,0.61,0.29
81,6,4980 5060 4920 4830</tr> <strong>Essex</strong> 4610 4740 4920 5020 5100 5200 5080 4990</tr> <strong>Hampshire</strong> 4450 4570 4750 4850 4950 5050 4900 4810</tr> <strong>East Sussex</strong> 4740 4850 5070 5150 5230 5340,0,0,0.01,0.05,0,0,0,0,0.07,0.3,0.51,0.61,0.29
841,6,<strong>Rye Hill</strong> 257 255 256 250 244 246 258 259</tr> <strong>Thameside</strong> 406 406 351 351 351      </tr> <strong>Northumberland</strong> 408.3 398.7 394.5 378   ,0,0,0.01,0.06,0.01,0,0,0,0.06,0.31,0.51,0.61,0.29
352,6,"gov.uk website.   <strong>Date</strong> <strong> </strong> <strong>Lindholme</strong> <strong>Moorland</strong>  </tr><td colspan=\2\\> <strong>31-Mar-10</strong>      </tr>   Operational 352 386  </tr>   Non-Operational 124""",0,0,0,0.03,0,0,0,0,0.06,0.31,0.5,0.61,0.29
302,1, Ofsted as the regulator for childcare providers in England is responsible for considering and responding to complaints about them and Her Majesty's Chief Inspector will be writing to the,0.03,0,0.02,0.03,0.06,0,0,0,0.87,0.44,0.86,0.61,0.28
651,4,chapters to be published.,0.02,0.04,0.09,0.31,0.1,0,0,0,0.65,0.28,0.51,0.61,0.28
958,7,"has not been finalised.     <strong>2012-2013</strong> <strong>2013-2014</strong> <strong>2014-2015</strong> <strong>2015-2016</strong></tr>     <strong>Points</strong> <strong>Points</strong> <strong>Points</strong> <strong>Points</strong></tr><td rowspan=\3\\> <strong>Birmingham</strong> <em>Failure to comply with procedures</em> <em>0</em> 248.9 25""",0,0,0,0.03,0,0,0,0,0.06,0.31,0.5,0.61,0.27
353,6,"gov.uk website.   <strong>Date</strong> <strong> </strong><td colspan=\2\\> <strong>Durham</strong> <strong>Frankland</strong> <strong>Low Newton</strong></tr><td colspan=\\""2\\""> <strong>31-Mar-10</strong><td colspan=\\""2\\"">      </tr>   Operational<td colspan=\\""2\\""> 408 759 202</tr>  <td""",0,0,0,0.03,0,0,0,0,0.06,0.31,0.49,0.61,0.27
47,12,38 49 45 45 48 38 48</tr> London 1 4 5 5 5 5 3 5 11 9 6</tr> Derbyshire Nottinghamshire Leicestershire &amp  Rutland 0 0 3 3 3,0,0,0.02,0.04,0.02,0,0,0,0.03,0.36,0.49,0.61,0.25
47,25,60 158 268 310 393 323 338 422 387 380</tr> London 0 13 17 46 53 39 51 39 74 67 65</tr> Derbyshire Nottinghamshire Leicestershire &amp  Rutland 0 1,0,0,0.02,0.04,0.02,0,0,0,0.03,0.36,0.49,0.61,0.25
268,10,<a3>18680000 <a3>18680000 <a3>46700000</tr> <strong>Carillion PLC</strong>       From June 2015      </tr> Lot G: South West South Central Kent &amp  Sussex:,0,0,0.01,0.05,0.02,0,0,0,0.01,0.34,0.52,0.61,0.24
670,3,1.   <strong>Table 1 <e4><f3><f1> Gold Command Suite Openings by Establishment/Incident Type and Month in 2016</strong> <strong>Prison/Incident</strong> <strong>Jan</strong> <strong>Feb</strong> <strong>Mar</strong> <strong>Apr</strong> <strong>May</strong> <strong>Jun</strong> <strong>Jul</strong> <strong>Aug</strong></tr> <strong>Bristol</strong> <strong> </strong> <strong>,0,0,0,0.03,0,0,0,0,0.06,0.36,0.47,0.61,0.23
168,8,children and young people's mental health services to deliver more integrated and accessible services. Clinical Commissioning Groups have been required to produce plans that set out how they will transform,0,0,0.03,0.04,0.07,0,0,0,0.3,0.52,0.63,0.61,0.19
47,31,20 9 7</tr> Bedfordshire Northamptonshire Cambridgeshire &amp  Hertfordshire 0 6 8 12 13 22 17 17 28 22 10</tr> Essex 0 0 4 4 4 5 5 5 12,0,0,0.03,0.04,0.02,0,0,0,0.04,0.36,0.49,0.61,0.19
670,57,and incident type in 2016</strong>                  </tr> <strong>Prison</strong> <strong>Jan</strong> <strong>Feb</strong> <strong>Mar</strong> <strong>Apr</strong> <strong>May</strong> <strong>Jun</strong>,0,0,0,0.04,0,0,0,0,0.06,0.32,0.48,0.61,0.19
873,3,will set out plans shortly.,0.03,0,0.06,0.04,0.06,0,0,0,0.33,0.32,0.44,0.61,0.19
508,8,prisoners and be in a better position to recognise and respond to changes in their behaviour or their mental well-being. We are continuing to work with our health partners to,0,0,0.02,0.03,0.08,0,0,0,0.23,0.61,0.55,0.61,0.16
